dr8_id,smooth-or-featured_smooth_fraction,smooth-or-featured_featured-or-disk_fraction,smooth-or-featured_artifact_fraction,disk-edge-on_yes_fraction,disk-edge-on_no_fraction,has-spiral-arms_yes_fraction,has-spiral-arms_no_fraction,bar_strong_fraction,bar_weak_fraction,bar_no_fraction,bulge-size_dominant_fraction,bulge-size_large_fraction,bulge-size_moderate_fraction,bulge-size_small_fraction,bulge-size_none_fraction,how-rounded_round_fraction,how-rounded_in-between_fraction,how-rounded_cigar-shaped_fraction,edge-on-bulge_boxy_fraction,edge-on-bulge_none_fraction,edge-on-bulge_rounded_fraction,spiral-winding_tight_fraction,spiral-winding_medium_fraction,spiral-winding_loose_fraction,spiral-arm-count_1_fraction,spiral-arm-count_2_fraction,spiral-arm-count_3_fraction,spiral-arm-count_4_fraction,spiral-arm-count_more-than-4_fraction,spiral-arm-count_cant-tell_fraction,merging_none_fraction,merging_minor-disturbance_fraction,merging_major-disturbance_fraction,merging_merger_fraction,smooth-or-featured_smooth_90pc-lower,smooth-or-featured_featured-or-disk_90pc-lower,smooth-or-featured_artifact_90pc-lower,disk-edge-on_yes_90pc-lower,disk-edge-on_no_90pc-lower,has-spiral-arms_yes_90pc-lower,has-spiral-arms_no_90pc-lower,bar_strong_90pc-lower,bar_weak_90pc-lower,bar_no_90pc-lower,bulge-size_dominant_90pc-lower,bulge-size_large_90pc-lower,bulge-size_moderate_90pc-lower,bulge-size_small_90pc-lower,bulge-size_none_90pc-lower,how-rounded_round_90pc-lower,how-rounded_in-between_90pc-lower,how-rounded_cigar-shaped_90pc-lower,edge-on-bulge_boxy_90pc-lower,edge-on-bulge_none_90pc-lower,edge-on-bulge_rounded_90pc-lower,spiral-winding_tight_90pc-lower,spiral-winding_medium_90pc-lower,spiral-winding_loose_90pc-lower,spiral-arm-count_1_90pc-lower,spiral-arm-count_2_90pc-lower,spiral-arm-count_3_90pc-lower,spiral-arm-count_4_90pc-lower,spiral-arm-count_more-than-4_90pc-lower,spiral-arm-count_cant-tell_90pc-lower,merging_none_90pc-lower,merging_minor-disturbance_90pc-lower,merging_major-disturbance_90pc-lower,merging_merger_90pc-lower,smooth-or-featured_smooth_90pc-upper,smooth-or-featured_featured-or-disk_90pc-upper,smooth-or-featured_artifact_90pc-upper,disk-edge-on_yes_90pc-upper,disk-edge-on_no_90pc-upper,has-spiral-arms_yes_90pc-upper,has-spiral-arms_no_90pc-upper,bar_strong_90pc-upper,bar_weak_90pc-upper,bar_no_90pc-upper,bulge-size_dominant_90pc-upper,bulge-size_large_90pc-upper,bulge-size_moderate_90pc-upper,bulge-size_small_90pc-upper,bulge-size_none_90pc-upper,how-rounded_round_90pc-upper,how-rounded_in-between_90pc-upper,how-rounded_cigar-shaped_90pc-upper,edge-on-bulge_boxy_90pc-upper,edge-on-bulge_none_90pc-upper,edge-on-bulge_rounded_90pc-upper,spiral-winding_tight_90pc-upper,spiral-winding_medium_90pc-upper,spiral-winding_loose_90pc-upper,spiral-arm-count_1_90pc-upper,spiral-arm-count_2_90pc-upper,spiral-arm-count_3_90pc-upper,spiral-arm-count_4_90pc-upper,spiral-arm-count_more-than-4_90pc-upper,spiral-arm-count_cant-tell_90pc-upper,merging_none_90pc-upper,merging_minor-disturbance_90pc-upper,merging_major-disturbance_90pc-upper,merging_merger_90pc-upper,smooth-or-featured_smooth_proportion-asked,smooth-or-featured_featured-or-disk_proportion-asked,smooth-or-featured_artifact_proportion-asked,disk-edge-on_yes_proportion-asked,disk-edge-on_no_proportion-asked,has-spiral-arms_yes_proportion-asked,has-spiral-arms_no_proportion-asked,bar_strong_proportion-asked,bar_weak_proportion-asked,bar_no_proportion-asked,bulge-size_dominant_proportion-asked,bulge-size_large_proportion-asked,bulge-size_moderate_proportion-asked,bulge-size_small_proportion-asked,bulge-size_none_proportion-asked,how-rounded_round_proportion-asked,how-rounded_in-between_proportion-asked,how-rounded_cigar-shaped_proportion-asked,edge-on-bulge_boxy_proportion-asked,edge-on-bulge_none_proportion-asked,edge-on-bulge_rounded_proportion-asked,spiral-winding_tight_proportion-asked,spiral-winding_medium_proportion-asked,spiral-winding_loose_proportion-asked,spiral-arm-count_1_proportion-asked,spiral-arm-count_2_proportion-asked,spiral-arm-count_3_proportion-asked,spiral-arm-count_4_proportion-asked,spiral-arm-count_more-than-4_proportion-asked,spiral-arm-count_cant-tell_proportion-asked,merging_none_proportion-asked,merging_minor-disturbance_proportion-asked,merging_major-disturbance_proportion-asked,merging_merger_proportion-asked,catalog_version,legacy_survey_data_release,ra,dec
588011_2121,0.12880698,0.8169212,0.054271836,0.0807833,0.9192167,0.6608777,0.33912227,0.39835346,0.35358527,0.2480613,0.012001509,0.07895181,0.60151494,0.29740348,0.010128254,0.14815691,0.81568915,0.036153946,0.056366745,0.08687669,0.85675657,0.46701488,0.37188,0.16110511,0.041983012,0.6674228,0.037542738,0.017769374,0.016964532,0.2183176,0.75031257,0.14649697,0.08305748,0.020132957,0.07412103928537556,0.7297863692179298,0.017547171546841878,0.033275949255922414,0.8640071722391444,0.41170096070666756,0.11080183609906985,0.2509072841099251,0.19222505155009997,0.1120241600970713,0.0011933901830644708,0.04164236710981726,0.5333018063238393,0.23143145817105282,0.0007599616158211075,0.07888382399190365,0.7321172256240392,0.006261827206814994,0.023839528619606472,0.04396533162145864,0.7897206229489218,0.3217747972863538,0.2141464543528696,0.061421127949805344,0.010216305842562428,0.5528529989947292,0.00751920234998611,0.0010464303902668868,0.0010433252843898323,0.13748361749205396,0.6715202672294021,0.0846281264512382,0.03664825864739282,0.002379819736200089,0.20358867106094872,0.8830970661145242,0.10335463234477789,0.13599284349329405,0.9667240724987354,0.8891981639009301,0.5882990008692188,0.5649234750088172,0.5246596911709773,0.4071695095238542,0.030655303393334152,0.12037643226973993,0.6782978727750684,0.3690587528211486,0.028681421983502195,0.22553504896907844,0.890733419748269,0.07817698455257265,0.1029813716907207,0.14086651445119783,0.9122872799408048,0.621143886705039,0.5013525605039133,0.2781641140971563,0.0905649938350572,0.7514576872332961,0.07562091432052435,0.0507685209009884,0.05093932365977078,0.30661987316119366,0.8301343195515216,0.21456077759736153,0.13467093510093028,0.05013072696127728,1.0,1.0,1.0,0.8169211745262146,0.8169211745262146,0.7509275674819946,0.7509275674819946,0.7509275674819946,0.7509275674819946,0.7509275674819946,0.7509275674819946,0.7509275674819946,0.7509275674819946,0.7509275674819946,0.7509275674819946,0.1288069784641266,0.1288069784641266,0.1288069784641266,0.06599358469247818,0.06599358469247818,0.06599358469247818,0.4962712824344635,0.4962712824344635,0.4962712824344635,0.4962712824344635,0.4962712824344635,0.4962712824344635,0.4962712824344635,0.4962712824344635,0.4962712824344635,1.0,1.0,1.0,1.0,1.0.0,DR8,172.10447394255385,51.0283317654476
586195_2152,0.055724807,0.8973885,0.046886645,0.044923306,0.9550767,0.95494115,0.04505883,0.57938445,0.24899311,0.17162247,0.015186287,0.10630391,0.5231288,0.34501985,0.010361153,0.19456226,0.7473573,0.05808047,0.0822086,0.09623787,0.8215536,0.5816993,0.34257498,0.075725704,0.032308232,0.70005906,0.10634142,0.03772901,0.029777553,0.093784675,0.7904402,0.12960906,0.066929474,0.013021248,0.016303996481139654,0.8242493695655101,0.012896732868183595,0.014526326120091007,0.9117456283846221,0.8995379443517142,0.004218803945316619,0.44178889000476324,0.12618038523234434,0.06702622199789587,0.0018596564748584105,0.062002403742058565,0.4405829616858871,0.26892743039751343,0.0006788063540320947,0.11853629533953997,0.6582488393877537,0.020273541741639513,0.04048654700802,0.049988119615047025,0.7441432645568561,0.44642246842638067,0.21641158086221948,0.01886344168170979,0.0023855398127051565,0.6237298728774532,0.027411799929916228,0.0022840300211484843,0.001371834712596764,0.025751731201803685,0.7111228280637447,0.07567890250967275,0.028618501824192764,0.0009127097449646383,0.11189809832719513,0.953810086006287,0.09867822866430395,0.08825435743894852,0.9854736925433545,0.9957812027671306,0.10046204742341679,0.7411700101330052,0.3884215690489249,0.29110634253628315,0.03697313998030677,0.15586760846936482,0.5991942677645216,0.4248850948354581,0.02966127425516915,0.27392674680631757,0.8326317609661055,0.1125600346854628,0.13797206311427396,0.14681451115130187,0.8782227729039771,0.7134356810707793,0.48733753370688454,0.1534135181785173,0.08536399981715159,0.8432871845989853,0.1620672225455293,0.078698511276923,0.07615494584914331,0.17982093156401843,0.854708101709664,0.18986122356835505,0.11419130321634018,0.036276818455848375,1.0,1.0,1.0,0.8973885178565979,0.8973885178565979,0.8570748567581177,0.8570748567581177,0.8570748567581177,0.8570748567581177,0.8570748567581177,0.8570748567581177,0.8570748567581177,0.8570748567581177,0.8570748567581177,0.8570748567581177,0.05572480708360672,0.05572480708360672,0.05572480708360672,0.040313657373189926,0.040313657373189926,0.040313657373189926,0.8184560537338257,0.8184560537338257,0.8184560537338257,0.8184560537338257,0.8184560537338257,0.8184560537338257,0.8184560537338257,0.8184560537338257,0.8184560537338257,1.0,1.0,1.0,1.0,1.0.0,DR8,177.44035183182808,50.52700395677627
586195_1349,0.0522619,0.9013713,0.046366844,0.0506811,0.94931895,0.98120934,0.01879064,0.196551,0.40804592,0.39540306,0.008139531,0.013028998,0.29163998,0.6740802,0.013111284,0.074548066,0.7185821,0.2068699,0.054297972,0.2625209,0.68318117,0.732321,0.23429061,0.033388313,0.053761873,0.25473994,0.28266898,0.17844664,0.059695028,0.17068754,0.8050905,0.14639062,0.035427026,0.013091832,0.011947248520208696,0.8327345476405255,0.010412866881674417,0.016252167830613354,0.9054658750177024,0.9536145558151802,0.0015268914512863922,0.06727301389171116,0.2408950688238881,0.24259792226242397,0.0004439003129716363,0.0016447916165611414,0.22743241982287088,0.602546824325618,0.0019329103564696868,0.026706540539515492,0.6308950566365457,0.1216320571847378,0.023041577462134668,0.19563459232308214,0.609360848758093,0.6141093196096753,0.13670359485515,0.003933207753632278,0.002899128922134481,0.10224243910438743,0.12477867210945638,0.05639186106302474,0.0037387636988006163,0.04902549584230239,0.7402184836565804,0.09176197933096433,0.00992626125872467,0.0010350504697382095,0.10681612312554611,0.9624808869544885,0.10072805777069412,0.09453415946207268,0.9837478353935912,0.998473115057056,0.04638540523646846,0.34035501029449317,0.5874730569825148,0.5799474261823581,0.02372520608671462,0.03208409693280335,0.3567658985448818,0.7352229042775763,0.03335280306912302,0.1331912195287261,0.8165337702303909,0.2771490522000079,0.09076959594888358,0.3368999645681892,0.7609311826238379,0.8347065810454202,0.347144531524251,0.08459970520174251,0.15481465849446252,0.43137388533774146,0.4523374024960852,0.33229321430099135,0.16723255906733311,0.33533145185689334,0.869208474443373,0.20702597387718769,0.06640481705341858,0.034578064175348006,1.0,1.0,1.0,0.9013713002204895,0.9013713002204895,0.8556888699531555,0.8556888699531555,0.8556888699531555,0.8556888699531555,0.8556888699531555,0.8556888699531555,0.8556888699531555,0.8556888699531555,0.8556888699531555,0.8556888699531555,0.052261900156736374,0.052261900156736374,0.052261900156736374,0.04568248987197876,0.04568248987197876,0.04568248987197876,0.8396099209785461,0.8396099209785461,0.8396099209785461,0.8396099209785461,0.8396099209785461,0.8396099209785461,0.8396099209785461,0.8396099209785461,0.8396099209785461,1.0,1.0,1.0,1.0,1.0.0,DR8,177.5243973148782,50.46745151714986
585251_2847,0.021629123,0.9320526,0.046318263,0.021890085,0.97810996,0.98736846,0.012631507,0.40327743,0.4101528,0.18656982,0.008078666,0.016452378,0.28708333,0.6771338,0.011251808,0.5129539,0.43599364,0.05105244,0.11748785,0.18828833,0.69422376,0.6286931,0.32983994,0.041467015,0.064794056,0.36749595,0.25732896,0.13251907,0.07196741,0.105894566,0.6713985,0.18988799,0.120570116,0.018143412,0.0020614108694649827,0.8730371012911484,0.010906534814487496,0.003835651681950803,0.9487081091026948,0.965935118033112,0.0007838477160312813,0.24475565983970657,0.24424855795591907,0.061655100753128286,0.00047099817867483635,0.0031195293801142884,0.22394121224679453,0.613457028013348,0.00108188472891434,0.43146093846537914,0.35421412338569813,0.015506545083118543,0.07792565325503575,0.1246864772019701,0.6324522955178047,0.5187510205384532,0.21192495053286722,0.005559156359308411,0.003396576471299266,0.1724557500071967,0.09229233548347048,0.022076283800340567,0.004282959203659885,0.01547265501447698,0.5778513516401446,0.12209153811748207,0.06138720466437755,0.0015900720988279245,0.05535601561982589,0.9753838182080231,0.09083826707944176,0.05129183862444238,0.9961643400634569,0.999216143916919,0.03406485865865831,0.5884683994101404,0.5805873873874616,0.320549557750791,0.02360170000048219,0.03837564008599536,0.3512154942507187,0.7473692210608132,0.028804601503117512,0.5977711131620322,0.5282056759446361,0.0875064445085878,0.1781878326677734,0.23821208569867985,0.771715970389705,0.7502984214654099,0.44414135613626693,0.09980156484483318,0.1788821617283674,0.5751819778829739,0.43310089678510816,0.2892623384659009,0.2004201935769088,0.26084404384106236,0.7604684014939134,0.2639607136390049,0.18428465941786212,0.04709004848247188,1.0,1.0,1.0,0.9320526123046875,0.9320526123046875,0.9116499423980713,0.9116499423980713,0.9116499423980713,0.9116499423980713,0.9116499423980713,0.9116499423980713,0.9116499423980713,0.9116499423980713,0.9116499423980713,0.9116499423980713,0.021629123017191887,0.021629123017191887,0.021629123017191887,0.020402710884809494,0.020402710884809494,0.020402710884809494,0.9001343846321106,0.9001343846321106,0.9001343846321106,0.9001343846321106,0.9001343846321106,0.9001343846321106,0.9001343846321106,0.9001343846321106,0.9001343846321106,1.0,1.0,1.0,1.0,1.0.0,DR8,168.73449263757828,50.33486668678309
588817_1774,0.14987586,0.78104234,0.06908189,0.038419694,0.96158034,0.63236403,0.367636,0.2016563,0.3351927,0.46315095,0.010989584,0.030737035,0.49480668,0.44872275,0.014743955,0.49422458,0.49060455,0.015170898,0.07287553,0.10247573,0.82464874,0.3516635,0.41436574,0.23397076,0.08949904,0.6211291,0.049027294,0.017245386,0.01630318,0.20679598,0.6672184,0.18060577,0.118045785,0.03413007,0.07940472749403149,0.6895322535552557,0.025734090821273266,0.010233191430807444,0.9230805501168838,0.36499150783898165,0.11130010933811893,0.08355837352205567,0.1900342048758253,0.2873224269826678,0.0007935524466046928,0.008352438504964416,0.42027987671083844,0.377266281224909,0.0015683461836500864,0.3788739396890719,0.42249500513992505,0.0011731682026730242,0.03614048377506807,0.05383346177605151,0.7599073819243574,0.20265587014511968,0.2561255347886218,0.11415038228340411,0.03702768343347345,0.538100528995954,0.01415380634662846,0.0010191560444334526,0.0008899606145360386,0.10561030598075538,0.5640441086590727,0.1042391321720503,0.05461242199447831,0.005092149753612455,0.22113084595064952,0.8619275338277941,0.1326436322598785,0.0769193867805853,0.9897668085691925,0.888699890661881,0.6350084921610183,0.34387297491790314,0.510242291495902,0.6084628072669411,0.029552632044243313,0.05978647502282373,0.5728731139066894,0.5299639962234447,0.03720907982443779,0.5624898043341728,0.6037096329755869,0.04215766310386955,0.1188010788407465,0.15085868751232617,0.883042492983236,0.49983732187394647,0.556054107208178,0.3629731964054156,0.1531815347713829,0.7407363415125774,0.10199758353180574,0.05050529711635613,0.04753984762707785,0.273742210945553,0.7726033431305065,0.27172943988442116,0.19622054333399117,0.07602780351716869,1.0,1.0,1.0,0.7810423374176025,0.7810423374176025,0.7510349750518799,0.7510349750518799,0.7510349750518799,0.7510349750518799,0.7510349750518799,0.7510349750518799,0.7510349750518799,0.7510349750518799,0.7510349750518799,0.7510349750518799,0.14987586438655853,0.14987586438655853,0.14987586438655853,0.030007407069206238,0.030007407069206238,0.030007407069206238,0.47492751479148865,0.47492751479148865,0.47492751479148865,0.47492751479148865,0.47492751479148865,0.47492751479148865,0.47492751479148865,0.47492751479148865,0.47492751479148865,1.0,1.0,1.0,1.0,1.0.0,DR8,131.81494336379737,51.24582821711363
446586_2559,0.18135603,0.77235854,0.04628548,0.08131473,0.9186852,0.45187283,0.54812723,0.13292573,0.23738785,0.62968636,0.019535793,0.19920444,0.65179515,0.11787007,0.011594584,0.15033661,0.8255062,0.024157155,0.033677038,0.08264718,0.88367575,0.57595795,0.27536222,0.14867988,0.073792756,0.4447549,0.051566582,0.027893327,0.027876975,0.3741155,0.7606955,0.14440787,0.072952375,0.021944307,0.1155219442581483,0.6905442727638891,0.013963921274750104,0.03361354369619607,0.8571171045702372,0.15698989155915882,0.26383550330068917,0.0371217712073717,0.11413623687379501,0.47795314345405676,0.0028502151335885375,0.13559435947992513,0.5861731873299447,0.07183365863512774,0.0007530811386732231,0.0844685632599549,0.744200614092551,0.002030300456417099,0.00852511655696644,0.038119838353565014,0.8266561173908715,0.42753004455753363,0.15604414002490197,0.05386690458457729,0.020779426595450207,0.3262070749882263,0.010548131740196823,0.0019367529926469962,0.0016917526587515999,0.2556205754141328,0.6884839817099178,0.08058824555220628,0.026722110426750444,0.0023887243347409165,0.2596143062089257,0.8422031019829881,0.08934619399924117,0.14288289542976285,0.9663864283753633,0.7361644966993106,0.8430101449049641,0.24697410870903705,0.38041333332292215,0.7937723755820821,0.044926483915351624,0.26656882056946424,0.7346682582019761,0.17469497650369584,0.032375451861634846,0.2328356361169253,0.9002883235494776,0.060043522599852316,0.06462819323828108,0.13568048628910684,0.9344554746942001,0.7086155931341963,0.39197437550044434,0.25618500396015753,0.14920829534281105,0.5651207922591028,0.11635010090656757,0.07849243262090834,0.08036744918462524,0.4999562279776053,0.8483783743607334,0.2116390802793053,0.11507222910963545,0.053146870342001,1.0,1.0,1.0,0.7723585367202759,0.7723585367202759,0.7095543742179871,0.7095543742179871,0.7095543742179871,0.7095543742179871,0.7095543742179871,0.7095543742179871,0.7095543742179871,0.7095543742179871,0.7095543742179871,0.7095543742179871,0.1813560277223587,0.1813560277223587,0.1813560277223587,0.06280412524938583,0.06280412524938583,0.06280412524938583,0.3206283450126648,0.3206283450126648,0.3206283450126648,0.3206283450126648,0.3206283450126648,0.3206283450126648,0.3206283450126648,0.3206283450126648,0.3206283450126648,1.0,1.0,1.0,1.0,1.0.0,DR8,126.0843614640251,20.53325757903888
330217_2881,0.077923246,0.8719769,0.050099827,0.040677086,0.959323,0.80643594,0.19356406,0.29178536,0.2694446,0.43877,0.013191258,0.04295307,0.5612273,0.36984774,0.012780565,0.35921243,0.6187282,0.022059293,0.04998154,0.08249909,0.8675194,0.6254062,0.2519443,0.12264941,0.08876091,0.3768937,0.12180355,0.06847289,0.06306635,0.2810026,0.4382594,0.21405481,0.29342744,0.054258347,0.02417642381657744,0.7968173189027556,0.01103002271850006,0.009471001796910447,0.9145098028859617,0.6042752176757673,0.020540159485142245,0.08934080772789799,0.11118886723173979,0.23054083312461338,0.0009689417179722939,0.012172793408462407,0.46454152128843096,0.29868910695420126,0.0008465139030942178,0.2766151832954733,0.5108885845914364,0.0018629017883606204,0.01822537124082844,0.03819543191033234,0.8107700677705274,0.44008772714036215,0.10939681253949755,0.03184722627526098,0.008577035880225575,0.19552622203932785,0.0233768373451314,0.004985273742412922,0.003925870491291382,0.09963165925518694,0.28960828293332364,0.11123627564442522,0.1537659239752806,0.004905104056827558,0.13980437755892308,0.9486758154442949,0.10240573143704813,0.08549025401003468,0.9905290187716619,0.9794598221696498,0.39572478232423275,0.4863641500643976,0.4535673846430942,0.6848317078176401,0.03543979085722453,0.0818055486410812,0.6308624588390637,0.4641466477441137,0.035113637550375,0.4686096946515727,0.7028119618849191,0.056888619298730014,0.09251529312078116,0.12844779098157957,0.9277288001210849,0.8030218614120231,0.40795361006038783,0.25324902841368185,0.21507620904385732,0.5718202440788287,0.27051705226107925,0.19617807894756936,0.19044137407839196,0.46288379308558786,0.5855514191621252,0.32933952222405616,0.43869334658446296,0.11597940908307404,1.0,1.0,1.0,0.871976912021637,0.871976912021637,0.8365074992179871,0.8365074992179871,0.8365074992179871,0.8365074992179871,0.8365074992179871,0.8365074992179871,0.8365074992179871,0.8365074992179871,0.8365074992179871,0.8365074992179871,0.0779232457280159,0.0779232457280159,0.0779232457280159,0.035469479858875275,0.035469479858875275,0.035469479858875275,0.6745896935462952,0.6745896935462952,0.6745896935462952,0.6745896935462952,0.6745896935462952,0.6745896935462952,0.6745896935462952,0.6745896935462952,0.6745896935462952,1.0,1.0,1.0,1.0,1.0.0,DR8,322.3060176133901,-0.2947755760409813
291415_5486,0.13678357,0.80036026,0.06285612,0.042775568,0.9572244,0.5211086,0.47889137,0.324635,0.28723508,0.3881299,0.011745149,0.017495051,0.21552294,0.744212,0.011024928,0.7336457,0.25254485,0.013809458,0.07266445,0.11099993,0.8163356,0.5573304,0.28607902,0.15659052,0.073393494,0.4901366,0.052961506,0.028934367,0.026239028,0.32833505,0.5663603,0.17540735,0.24156204,0.016670264,0.0761902722226278,0.7154496960124139,0.022128534466600305,0.011542467378793563,0.9126818273929724,0.19718694942382203,0.17249527997693334,0.16678100466741747,0.1367721457732785,0.20685272623540468,0.0010481532783717827,0.0030191509949664434,0.14866391638022644,0.6825938141238188,0.0009626748976117107,0.6609499760630458,0.1741103293708837,0.0009599205521152155,0.03702832806021521,0.0623466781487881,0.7419053072034933,0.40782295268996355,0.16054338127296303,0.05959527194702611,0.016403298577148655,0.36529515476553476,0.010567508794476004,0.002155085684603566,0.001542269571946377,0.20123799781999302,0.4805198710477968,0.10883575163836676,0.15986784162524656,0.0012386815608124576,0.21387664638297238,0.882060137705651,0.11384904263019345,0.08731819608939598,0.988457528264749,0.8275046928732864,0.802813084849004,0.5242045467747571,0.4642000357737985,0.5666196245860406,0.030684944627014592,0.04105058601293158,0.2685099209207626,0.816543893230138,0.029801336852319688,0.8120023538747996,0.3212543974423603,0.035435514792210625,0.12754658578096137,0.16219988213118566,0.8740393238310638,0.6985250402949246,0.4164697437149366,0.26971714612837616,0.14255792888359523,0.6105513208739268,0.12371117873576844,0.08187823157651128,0.07839779740885609,0.4553651523185131,0.6558348874659867,0.25210092864855216,0.31281047169023457,0.04500558452375805,1.0,1.0,1.0,0.8003602623939514,0.8003602623939514,0.7661243677139282,0.7661243677139282,0.7661243677139282,0.7661243677139282,0.7661243677139282,0.7661243677139282,0.7661243677139282,0.7661243677139282,0.7661243677139282,0.7661243677139282,0.13678357005119324,0.13678357005119324,0.13678357005119324,0.034235864877700806,0.034235864877700806,0.034235864877700806,0.39923402667045593,0.39923402667045593,0.39923402667045593,0.39923402667045593,0.39923402667045593,0.39923402667045593,0.39923402667045593,0.39923402667045593,0.39923402667045593,1.0,1.0,1.0,1.0,1.0.0,DR8,324.63881872103235,-6.903884003770926
324759_457,0.039950084,0.91765046,0.04239944,0.05828661,0.9417134,0.94006974,0.05993026,0.73442316,0.20769432,0.05788258,0.007868682,0.026464164,0.5374288,0.42029682,0.007941488,0.636848,0.3123066,0.050845433,0.062587716,0.058392845,0.8790195,0.8387255,0.12791532,0.033359185,0.068044215,0.16342749,0.15639824,0.1905105,0.10671036,0.31490922,0.836907,0.108137906,0.04246163,0.012493464,0.007331427588608786,0.8567159214505567,0.00970403835572322,0.017590711585684052,0.8848935822815771,0.8669027739127199,0.006776481823609899,0.5845540881212845,0.08907763684859477,0.006084243304978462,0.0004541605794995357,0.007267699146709643,0.45225785061364443,0.35709807189329035,0.00043682286595677033,0.519969599291332,0.22809692166046083,0.011336939418828396,0.028100205568717795,0.024539473324534895,0.812140766302164,0.7472217877660826,0.058578441719243875,0.004061138729798184,0.003991741877003766,0.035175803709330454,0.035400306460790516,0.046757162875957846,0.009461238008968482,0.12622228977021754,0.7725459610827974,0.057380687054838016,0.013830917926320506,0.0007603634447997968,0.0844268346487903,0.9697491529836234,0.09623422433772864,0.11510645944970319,0.9824092768062174,0.9932235258625942,0.13309726252285567,0.873206801678605,0.34752247584787693,0.13853154737235382,0.023206085291066176,0.051130151753432114,0.5972116538821597,0.4999373500439112,0.02366536377739556,0.7358548360155668,0.41702286106231085,0.09168029179297753,0.10333779862123989,0.1000216711834194,0.9285876265288199,0.9150146822247661,0.21692747366307227,0.08297039375595226,0.20755792836195852,0.3404105820352348,0.3206315269668499,0.36181056740540923,0.2487906293325158,0.5023636317261599,0.9026269768666585,0.16285508594709092,0.08164259327199282,0.03511767838714524,1.0,1.0,1.0,0.9176504611968994,0.9176504611968994,0.8641637563705444,0.8641637563705444,0.8641637563705444,0.8641637563705444,0.8641637563705444,0.8641637563705444,0.8641637563705444,0.8641637563705444,0.8641637563705444,0.8641637563705444,0.03995008394122124,0.03995008394122124,0.03995008394122124,0.05348673462867737,0.05348673462867737,0.05348673462867737,0.8123741745948792,0.8123741745948792,0.8123741745948792,0.8123741745948792,0.8123741745948792,0.8123741745948792,0.8123741745948792,0.8123741745948792,0.8123741745948792,1.0,1.0,1.0,1.0,1.0.0,DR8,37.77925692472914,-1.1051866225570817
326214_4419,0.048757657,0.8994473,0.051795077,0.036425784,0.96357423,0.9709775,0.029022522,0.47408807,0.38161603,0.14429595,0.0073165046,0.015187062,0.39504775,0.57465756,0.007791111,0.41053286,0.54945105,0.040016122,0.07517217,0.12251748,0.8023104,0.81257904,0.15724346,0.030177433,0.064394094,0.19867742,0.19364855,0.1945488,0.09002966,0.25870147,0.7750362,0.15210429,0.058162123,0.014697348,0.011200473132371323,0.8250928597970906,0.012333517630455702,0.008844259044965386,0.9260892501135376,0.927607003897923,0.003004359251974203,0.2943619014817629,0.2078296710732022,0.042787732536925395,0.000433272386216519,0.0028869040432674283,0.3406418209233702,0.5003880903186595,0.00048093835594836034,0.317592763539144,0.45163508276180986,0.010110766906834606,0.03856848594072241,0.0747206048197979,0.7379622150812919,0.7199270342029762,0.0781914946033798,0.003368600736158434,0.003452592305675588,0.06772568384615604,0.05624904509879719,0.056462256682137585,0.008468896780360663,0.10430204894681022,0.6973774473203398,0.09856745627767789,0.020813459158148175,0.0011572934859008916,0.10454748906923005,0.9587107405756843,0.10912560380498171,0.07391080169585257,0.9911557256616411,0.9969956318905665,0.07239297112268735,0.6529010727819504,0.553346233623583,0.2887060987890479,0.021805827531851587,0.03456184957476925,0.4738346449802939,0.6300851592106655,0.021983601674424987,0.5075206527796223,0.6445703349234944,0.08348870897347382,0.12024559640186613,0.17926596102399364,0.8621389576641827,0.89611608398373,0.24510790722651912,0.07350715276297667,0.17602506775919166,0.37701767456170676,0.36474382554133067,0.35545475064513404,0.22317929965547445,0.4470698819967815,0.841147459181857,0.2276621536285282,0.10464754800871516,0.03890622804164643,1.0,1.0,1.0,0.8994473218917847,0.8994473218917847,0.8666842579841614,0.8666842579841614,0.8666842579841614,0.8666842579841614,0.8666842579841614,0.8666842579841614,0.8666842579841614,0.8666842579841614,0.8666842579841614,0.8666842579841614,0.048757657408714294,0.048757657408714294,0.048757657408714294,0.032763075083494186,0.032763075083494186,0.032763075083494186,0.8415309190750122,0.8415309190750122,0.8415309190750122,0.8415309190750122,0.8415309190750122,0.8415309190750122,0.8415309190750122,0.8415309190750122,0.8415309190750122,1.0,1.0,1.0,1.0,1.0.0,DR8,41.694646961244004,-0.7288295683305701
